StationCode,RT_RO_Other,DATE,MONTH,YEAR,PERIOD,LAT,LON,SC_COUNTY,StationDepth_m,CHANNEL_WIDTH_m,CHANNEL_WIDTH_log,YSIb_DO_mgL,Logger_DO_min,Logger_DO_mean,Logger_DO_max,Logger_DO_range,YSIb_Salinity,Logger_Salin_min,Logger_Salin_mean,Logger_Salin_max,Logger_Salin_range,YSIb_Temp,Logger_Temp_min,Logger_Temp_mean,Logger_Temp_max,Logger_Temp_range,Logger_pH_min,Logger_pH_mean,Logger_pH_max,Logger_pH_range,TOC_Water_DHEC,Chl_a_DHEC,SecchiDepth_m,TOC_sediment,SiltClay,Entero_DHEC,LOG_ENTERO,FecalColiform_DHEC,LOG_FC,Met_Total,PAH_Total,PCB_Total,DDT_Total,PBDE_Total,ERMQ_DDT_tot,ERMQ_met,ERMQ_PAH_13,ERMQ_PAH_tot,ERMQ_PCB_tot,ERMQ_ALL,trawl_SP_RICH,trawl_ABUNDANCE,trawl_SIMPSON_INDEX,benth_SP_RICH,benth_ABUNDANCE,benth_SIMPSON_INDEX,BIBI,AMBI,MAMBI,benth_SENSC_ABUND,benth_SENSC_relABUND,benth_TCSENS_ABUND,benth_TCSENS_relABUND
RO13339,OpenWater,7/31/13,7,2013,2009-2018,33.07789,-79.45743,Charleston,2.7,182,5.204006687,4.64,4.51,5.09,5.92,1.41,3.6,3.08,12.81,25.09,22.01,28,27.33,28.11,28.71,1.38,6.84,7.3,7.79,0.95,,3.77,1,0.814999998,22.11333656,39.83333206,1.600246637,17,1.230448921,152.9399567,10.93052578,0,0,0,0,0.0647,0.000370144,0.001141236,0,0.02177469,9,41,0.380725758,19,194,0.859155727,5,2.221,0.472717268,13,6.7,47,24.23
RO13332,OpenWater,8/6/13,8,2013,2009-2018,32.83359,-79.89724,Berkeley,8.5,705,6.558197803,5.2,4.74,5.33,6,1.26,24.1,22.54,25.61,27.93,5.39,28.6,28.13,28.48,28.9,0.77,7.31,7.73,7.85,0.54,,2.96,1.3,2.120000005,43.87188339,168,2.225309282,0,0,188.0490723,258.3791809,1.150575995,0.362681001,0,0.007867267,0.0852,0.01365554,0.008496278,0.006392089,0.0369519,4,5,0.72,26,201,0.810231678,3,3.285,0.404884265,3,1.49,49,24.38
RT13040,TidalCreek,8/6/13,8,2013,2009-2018,32.71576,-79.93385,Charleston,1.5,495,6.204557763,,3.53,4.66,5.8,2.27,,32.52,33.04,33.75,1.23,,27.69,28.41,29.59,1.9,7.44,7.57,7.68,0.24,,3.61,0.4,1.745000005,51.06000137,24,1.380211242,2,0.301029996,220.0108948,44.61362839,0.158482,0,0,0,0.0985,0.002008118,0.002097778,0.000880456,0.03395119,14,24,0.864583333,18,135,0.785185185,3.5,1.792,0.47484921,19,14.07,7,5.19
RO13336,OpenWater,8/6/13,8,2013,2009-2018,32.88566,-79.84782,Charleston,5.2,988,6.895682698,4.5,4.06,4.98,5.75,1.69,22.2,16.51,20.45,23.46,6.95,28.8,28.69,29.2,29.71,1.02,7.32,7.43,7.6,0.28,,3.48,2,0.109999999,3.511180639,52.33333206,1.718778387,2,0.301029996,139.3479919,1.402024984,0.00907,0,0,0,0.0768,5.57E-05,9.59E-05,5.04E-05,0.02564435,5,5,0.8,17,62,0.794947595,3,1.125,,2,3.23,1,1.61
RO13344,OpenWater,8/6/13,8,2013,2009-2018,32.76831,-79.87369,Charleston,8.8,3217,8.076204527,5.6,5.92,6.86,8.74,2.82,33.4,26.54,30.58,34.02,7.48,27.3,27.18,27.84,28.75,1.57,7.79,7.9,7.99,0.2,,3.17,1.3,0.114999998,4.487095833,3.333333254,0.522878735,94,1.973127854,119.9869232,4.424322128,0,0,0,0,0.0435,0.000145459,0.000222861,0,0.01458177,11,18,0.783950617,26,182,0.909147024,4,2,,25,13.74,4,2.2
RT13056,TidalCreek,8/7/13,8,2013,2009-2018,32.62123,-80.11382,Charleston,2.4,125,4.828313737,4.16,3.31,4.61,7.94,4.63,31.9,0.27,30.8,31.38,31.11,28.7,27.99,29.33,31.47,3.48,7.42,7.52,7.79,0.37,,2.19,0.6,0.969999999,29.69119072,3.333333254,0.522878735,0,0,108.8592987,32.29583359,0.019588999,0.938642025,0,0.020361,0.0529,0.001366088,0.001562448,0.000108828,0.02024142,,,,23,134,0.888616618,4,1.023,0.581435523,18,13.43,1,0.75
RT13052,TidalCreek,8/9/13,8,2013,2009-2018,32.6451,-80.03472,Charleston,5,35,3.555348061,3.35,2.24,4.49,6.34,4.1,32.8,30.36,31.61,33.01,2.65,29.1,28.66,29.49,31.3,2.64,7.27,7.52,7.87,0.6,,3.03,0.5,1.195000052,23.88972664,5,0.698970004,13,1.113943352,98.72945404,16.47483635,0,0,0,0,0.0498,0.00072755,0.001060631,0,0.01699901,17,46,0.88563327,27,292,0.838312013,4,3.174,0.333793982,42,14.38,65,22.26
RT13044,TidalCreek,8/13/13,8,2013,2009-2018,32.71715,-80.09833,Charleston,1.8,279,5.631211782,4.25,4.14,5.38,7.1,2.96,21.1,20.68,21.06,21.45,0.77,30.8,30.09,31.57,32.67,2.58,7.37,7.53,7.72,0.35,,9.61,0.2,1.459999979,26.15700531,142.6666718,2.15432253,49,1.69019608,166.851593,53.25657654,0.022260999,0.80547601,0,0.01747237,0.0666,0.001966036,0.002611182,0.000123672,0.02507171,14,354,0.170417185,6,24,0.659722222,1.5,3.913,0.215564152,0,0,13,54.17
RO13340,OpenWater,8/13/13,8,2013,2009-2018,32.70184,-80.20341,Charleston,4.9,906,6.809039306,4.2,6.2,6.93,7.63,1.43,21.6,21.31,21.44,21.73,0.42,31.1,30.77,31.22,32.34,1.57,7.38,7.45,7.56,0.18,,3.17,0.3,0.105,2.624264479,10,1,22,1.342422681,94.9178009,0.145436004,0,0,0,0,0.0346,6.99E-06,4.96E-05,0,0.01154254,13,332,0.582395848,15,387,0.464777578,2.5,1.88,,9,2.33,2,0.52
RT13060,TidalCreek,8/13/13,8,2013,2009-2018,32.62732,-80.33234,Charleston,1.8,40,3.688879454,3.13,3.72,4.94,6.24,2.52,17.3,17.17,20.37,23.25,6.08,30.4,30.09,31.2,32.48,2.39,7.08,7.26,7.42,0.34,,7.37,0.3,0.270000003,4.726277828,35,1.544068044,23,1.361727836,30.40222168,5.768790245,0,0,0,0,0.0135,0.000188106,0.000469887,0,0.004614649,4,301,0.013222812,11,170,0.589825286,3.5,3.133,0.323918985,21,12.35,32,18.82
RT13057,TidalCreek,8/14/13,8,2013,2009-2018,32.504,-80.30798,Colleton,1,31,3.433987204,2.67,0.77,4.92,6,5.23,24.3,12.89,19.73,26.63,13.74,30.5,27.36,29.78,31.41,4.05,7.14,7.43,7.76,0.62,,5.07,0.4,0.855000019,19.98995209,107.8333359,2.032753041,130,2.113943352,75.02687836,14.54828548,0,0,0,0,0.0365,0.000574708,0.000924866,0,0.01247536,11,61,0.536414942,12,133,0.586212925,3,3.942,0.303941466,3,2.26,83,62.41
RT13062,TidalCreek,8/14/13,8,2013,2009-2018,32.48176,-80.39371,Colleton,0.6,26,3.258096538,2.44,2.7,5.43,7.21,4.51,27.9,5.21,18.59,28.1,22.89,29.3,24.51,28.2,30.9,6.39,7.2,7.55,7.89,0.69,,5.49,0.4,0.735000014,18.40760994,17.75,1.249198357,49,1.69019608,68.88032532,6.986971855,0,0,0,0,0.0328,0.000258103,0.000528121,0,0.01107102,11,46,0.606805293,23,263,0.582403924,3,3.695,0.356850204,7,2.66,158,60.08
RT14088,TidalCreek,7/15/14,7,2014,2009-2018,32.72171,-79.92651,Charleston,1.5,220,5.393627546,6.23,3.96,5.72,7.07,3.11,33.25,31.47,32.51,33.1,1.63,30,28.01,29.74,33.26,5.25,7.51,7.72,7.87,0.36,,6.68,0.4,1.144999981,44.14208603,99,1.995635195,140,2.146128036,141.184494,296.6061401,1.215044975,0.746788979,0,0.01619933,0.0778,0.01321051,0.01216343,0.00675025,0.03483498,9,32,0.7890625,23,242,0.863430006,4,2.684,0.481138562,19,7.85,36,14.88
RO14360,OpenWater,7/15/14,7,2014,2009-2018,32.82988,-80.007,Charleston,1.1,531,6.274762021,4.26,3.84,4.33,5.1,1.26,17.8,14.16,20.54,24.63,10.47,29.7,28.54,29.16,29.55,1.01,7.17,7.21,7.29,0.12,,6.04,0.3,0.560000002,11.09686089,27.66666603,1.441956828,170,2.230448921,88.82777405,337.223877,3.489979029,0.947259009,0,0.02054792,0.0463,0.01807887,0.01535654,0.01938877,0.0281668,16,192,0.396484375,5,17,0.712802768,2,1.219,0.41669411,2,11.76,2,11.76
RO14348,OpenWater,7/15/14,7,2014,2009-2018,32.79925,-79.91892,Charleston,5.2,2171,7.68294317,4.73,5.59,6,6.7,1.11,27.4,24.22,29.1,33.9,9.68,28.9,28.23,28.64,28.89,0.66,7.59,7.75,7.91,0.32,,3.37,0.6,0.059999999,2.346084118,0,0,6.800000191,0.832508925,36.03419113,0.568906009,0.261565,0,0,0,0.0168,2.74E-05,0.000174545,0.001453139,0.005688282,11,22,0.834710744,15,74,0.61431702,3.5,0.534,0.503236774,46,62.16,1,1.35
RO14352,OpenWater,7/15/14,7,2014,2009-2018,32.95447,-79.92518,Berkeley,10.7,456,6.12249281,4.09,0.46,1.93,5.05,4.59,12.4,1.81,5.87,11.69,9.88,29,29,29.2,29.52,0.52,6.98,7.13,7.29,0.31,,3.36,0.9,0.045,2.324844122,41,1.612783857,49,1.69019608,33.65017319,0.323051989,0.283814013,0,0,0,0.014,1.55E-05,9.59E-05,0.001576744,0.004755158,5,11,0.644628099,6,27,0.436213992,2,2.538,0.289927583,1,3.7,0,0
RT14085,TidalCreek,7/16/14,7,2014,2009-2018,32.8791,-79.6696,Charleston,1.5,43,3.761200116,5.34,2.38,4.85,6.5,4.12,35.2,33.2,34.74,35.76,2.56,29.5,27.27,28.66,30.74,3.47,7.35,7.66,7.96,0.61,,6.08,0.3,0.280000001,5.497540474,0,0,4.5,0.653212514,39.48655701,1.154538989,0.291193992,0.038045999,0,0.000825293,0.0252,0.000132294,0.000167917,0.001617744,0.008588548,4,14,0.255102041,56,753,0.910407009,5,2.471,,240,31.87,232,30.81
RT14063,TidalCreek,7/16/14,7,2014,2009-2018,32.79969,-79.78613,Charleston,2.1,81,4.394449155,5.52,3.25,5.45,6.88,3.63,34.7,33.11,33.47,33.92,0.81,29.8,27.96,28.91,30.32,2.36,7.44,7.72,7.98,0.54,,5.62,0.3,0.265000001,5.659882069,10,1,4.5,0.653212514,46.5007515,0,0.102746002,0.043182999,0,0.000936725,0.0213,0,0.000230647,0.000570811,0.007178918,8,55,0.291570248,31,87,0.884132646,4,2.695,,14,16.09,3,3.45
RO14355,OpenWater,7/16/14,7,2014,2009-2018,32.87833,-79.65501,Charleston,2.1,298,5.697093487,5.74,,,,0,35.1,33.86,34.73,35.54,1.68,29.4,27.62,28.59,29.71,2.09,7.61,7.79,7.92,0.31,,4.73,0.4,0.060000001,3.049309492,20.66666603,1.315270421,2,0.301029996,45.52571869,0,0.24564299,0,0,0,0.0201,0,0.000133937,0.001364683,0.006770466,1,1,0,18,61,0.909432948,4,1.902,,17,27.87,4,6.56
RT14068,TidalCreek,7/16/14,7,2014,2009-2018,32.80014,-79.82018,Charleston,0.9,56,4.025351691,4.76,1.74,4.56,6.78,5.04,34.9,34.1,34.63,35.11,1.01,30.6,27.96,29.02,30.72,2.76,7.34,7.66,8.02,0.68,,4.59,0.5,0.085000001,4.664680004,3.333333254,0.522878735,2,0.301029996,46.95340729,1.873826027,0.078477003,0,0,0,0.02,6.77E-05,0.002169156,0.000435983,0.006737156,9,15,0.844444444,40,224,0.911897791,4.5,1.12,,48,21.43,14,6.25
RO14359,OpenWater,7/22/14,7,2014,2009-2018,33.39017,-79.23018,Georgetown,0.4,608,6.410174882,4.13,4.05,4.46,5.04,0.99,0.2,0.08,1.62,6.07,5.99,27.8,27.73,28.01,28.36,0.63,6.57,6.68,6.97,0.4,,8.91,0.4,4.319999933,95.55700684,41.33333206,1.616300417,170,2.230448921,180.6578369,47.16585922,1.799456954,0.763993979,0.240443006,0.01657254,0.0936,0.003511353,0.007341544,0.009996983,0.03492171,8,33,0.492194674,4,46,0.683673469,1.5,4.267,0.228924935,0,0,6,13.04
RO14347,OpenWater,7/22/14,7,2014,2009-2018,33.2509,-79.22874,Georgetown,3.7,1509,7.319202459,5.541,5.39,6.22,6.97,1.58,20.7,11.21,20.48,32.19,20.98,28.2,28.05,28.26,28.45,0.4,7.56,7.85,8.04,0.48,,9.44,0.5,1.694999993,39.61729431,10,1,17,1.230448921,101.2165909,13.03340626,1.695670962,0.206139997,0,0.004471584,0.0536,0.000600239,0.003712816,0.009420394,0.01909992,11,274,0.739277532,11,53,0.815071126,2.5,2.938,0.379767193,0,0,16,30.19
RT14065,TidalCreek,7/23/14,7,2014,2009-2018,33.3059,-79.17322,Georgetown,4,62,4.127134385,2.87,2.81,4.22,6.47,3.66,35.4,35.4,35.4,35.4,0,28.6,28.2,29.04,29.72,1.52,7.35,7.62,7.99,0.64,,4.93,0.5,0.139999997,4.99186039,10.33333302,1.014240426,0,0,47.13566208,0,0.221080005,0,0,0,0.022,0,0.000129051,0.001228222,0.007371429,8,15,0.755555556,49,249,0.902090796,4.5,2.167,,91,36.55,64,25.7
RO14351,OpenWater,7/29/14,7,2014,2009-2018,32.55114,-80.62655,Beaufort,2.1,387,5.958424693,4.48,4.04,4.69,5.33,1.29,26.1,22.81,25.76,27.69,4.88,30.3,29.79,30.25,31.06,1.27,7.14,7.28,7.44,0.3,,8.2,0.4,0.444999993,23.65892982,13.66666699,1.135662612,0,0,96.41511536,0,0.336275995,0,0,0,0.0764,0,0.000145842,0.0018682,0.02555758,,,,30,286,0.822185288,3.5,1.489,0.523056543,7,2.45,36,12.59
RO14354,OpenWater,7/29/14,7,2014,2009-2018,32.37339,-80.45091,Beaufort,2.7,175,5.164785974,4.3,3.21,4.38,6.6,3.39,33.9,32.81,33.66,33.99,1.18,30.4,29.11,30.16,30.94,1.83,7.38,7.53,7.82,0.44,,21.52,0.5,1.324999988,40.02128983,6.666666508,0.823908731,0,0,88.8939743,30.31347656,0.540791988,0.166051999,0,0.003601996,0.0479,0.002183272,0.002403355,0.0030044,0.01741993,9,22,0.82231405,16,101,0.815214195,3,3.033,0.39875364,9,8.91,38,37.62
RT14075,TidalCreek,7/29/14,7,2014,2009-2018,32.60847,-80.68517,Beaufort,5.2,74,4.304065093,4.49,3.9,4.37,5.54,1.64,19.6,15.4,19.04,23.23,7.83,31.2,30.01,30.59,31.65,1.64,6.89,7.02,7.17,0.28,,5,0.5,0.344999999,28.26720619,13.33333302,1.124938726,11,1.041392685,66.921875,0.314922005,0.108107001,0,0,0,0.0281,2.20E-05,0.00036581,0.000600594,0.009409716,11,39,0.720578567,12,22,0.880165289,3.5,1.5,0.474867724,3,13.64,1,4.55
RO14358,OpenWater,7/29/14,7,2014,2009-2018,32.48375,-80.49557,Beaufort,4.6,2435,7.797702036,5.54,6.02,6.91,7.64,1.62,30,23.37,26.27,29.45,6.08,29.5,29.17,29.88,31.12,1.95,7.44,7.62,7.77,0.33,,8.82,0.6,0.344999999,7.672254086,0,0,0,0,37.29791641,0.431822002,0.208739996,0,0,0,0.0186,2.08E-05,0.00036773,0.001159667,0.006265693,2,3,0.444444444,26,198,0.878062284,4,2.992,0.491598551,28,14.14,30,15.15
RT14078,TidalCreek,7/30/14,7,2014,2009-2018,32.35837,-80.53879,Beaufort,4,75,4.317488114,5.6,4.85,5.56,6.59,1.74,34.7,34.16,34.46,34.72,0.56,30.7,28.8,29.79,30.88,2.08,7.55,7.63,7.68,0.13,,4.51,0.5,1.644999981,32.40078354,10,1,0,0,76.65509796,27.0942173,0.274910003,0,0,0,0.0407,0.001127669,0.001411306,0.001527278,0.01423313,12,32,0.751953125,60,569,0.927584739,5,2.511,,108,18.98,33,5.8
RT14067,TidalCreek,7/30/14,7,2014,2009-2018,32.38411,-80.49208,Beaufort,4.3,174,5.159055299,5.05,1.02,3.53,5.25,4.23,34.25,32.34,33.42,34.25,1.91,30.6,28.91,29.8,31.09,2.18,7.48,7.6,7.7,0.22,,5.01,0.6,1.550000012,30.16058159,20.66666603,1.315270421,0,0,82.49983215,11.38236713,0.100009002,0.057631999,0,0.001250152,0.0402,0.001077567,0.000775026,0.000555606,0.01404645,6,18,0.5,45,445,0.883787401,4.5,1.839,,170,38.2,58,13.03
RT14083,TidalCreek,7/30/14,7,2014,2009-2018,32.35868,-80.65719,Beaufort,2.7,65,4.17438727,5.11,5.48,6.45,6.98,1.5,32.2,22.15,26.97,33.08,10.93,30.5,29.13,29.72,30.29,1.16,7.53,7.68,7.81,0.28,,3.64,,0.469999999,21.42104149,3.333333254,0.522878735,33,1.51851394,72.27426147,18.43566322,0.049293999,0,0,0,0.0347,0.000810102,0.000918455,0.000273856,0.01202579,13,17,0.885813149,43,431,0.911867865,4.5,1.444,0.670604501,98,22.74,17,3.94
RO14350,OpenWater,7/30/14,7,2014,2009-2018,32.30572,-80.65211,Beaufort,8.5,2100,7.649692624,5.82,,,,0,33.4,26.51,30.73,34.65,8.14,30.2,29.19,29.88,30.49,1.3,7.65,7.81,7.97,0.32,,4.43,,0.105,1.736857295,2.5,0.397940009,2,0.301029996,38.47875595,0,0.442483991,0,0,0,0.0244,0,0.000035296,0.002458244,0.008227774,,,,26,1456,0.153706598,2.5,4.412,0.264230821,14,0.96,0,0
RO14357,OpenWater,8/5/14,8,2014,2009-2018,32.07727,-80.98048,Jasper,14.6,720,6.579251212,4.23,4.4,4.87,7.24,2.84,19.4,11.49,19.54,27.08,15.59,28.6,27.45,28.29,28.47,1.02,7.37,7.61,7.86,0.49,,3.36,0.8,2.850000024,67.26456451,42,1.62324929,130,2.113943352,132.821106,185.1159821,1.911991,0.197111994,0,0.004275749,0.0775,0.01126372,0.009038858,0.01062217,0.0328671,5,57,0.164358264,8,13,0.852071006,2,2.625,0.328662366,0,0,1,7.69
RO14361,OpenWater,8/5/14,8,2014,2009-2018,32.14994,-80.86176,Beaufort,3.4,653,6.481577129,4.58,4.37,5.14,6.01,1.64,26.8,26.89,30.15,32.74,5.85,28.5,28.24,28.83,29.75,1.51,7.4,7.65,7.86,0.46,,3.94,0.9,0.675000012,18.46225739,6.666666508,0.823908731,4.5,0.653212514,65.60549927,0,0.510515988,0,0,0,0.0346,0,0.001079687,0.0028362,0.01165347,9,25,0.7104,70,509,0.955539417,4.5,1.843,,37,7.27,4,0.79
RT14070,TidalCreek,8/5/14,8,2014,2009-2018,32.21487,-80.82126,Beaufort,1.1,44,3.784189634,2.9,3.54,4.98,6.26,2.72,30.3,30.32,30.55,30.77,0.45,27.4,27.24,28.91,30.07,2.83,7.23,7.46,7.65,0.42,,4.89,0.6,0.134999998,7.185664654,10.33333302,1.014240426,23,1.361727836,36.87812042,13.62480354,0.102402002,0,0,0,0.0158,0.000572548,0.000759365,0.0005689,0.005610468,8,20,0.825,66,1160,0.939552688,5,2.787,,145,12.5,45,3.88
RT14066,TidalCreek,8/6/14,8,2014,2009-2018,32.51137,-80.84348,Jasper,2.4,61,4.110873864,3.18,2.92,4.02,4.95,2.03,29.2,28.76,29,29.11,0.35,28.4,28.25,29.51,30.3,2.05,7.16,7.3,7.44,0.28,,7.61,0.2,1.445000052,34.38646698,24,1.380211242,2,0.301029996,68.87439728,8.516906738,0.285988003,0.092064001,0,0.00199705,0.0415,0.000194644,0.001379765,0.001588822,0.01424639,12,499,0.264922631,7,100,0.667074788,2,2.955,0.302971232,0,0,15,15
RT14082,TidalCreek,8/6/14,8,2014,2009-2018,32.40912,-80.87578,Jasper,1.5,110,4.700480366,3.04,2.87,3.97,5.09,2.22,15.7,3.37,17.95,26.5,23.13,28.5,27.94,29.72,30.4,2.46,5.91,6.88,7.33,1.42,,8.01,0.4,0.464999989,17.39066124,24.33333397,1.386201617,49,1.69019608,78.61704254,12.42725563,0.39705202,0,0,0,0.0364,0.000588315,0.000701944,0.002205845,0.0125315,3,249,0.007999871,12,179,0.721263381,3.5,4.182,0.294700399,0,0,89,49.72
RO14353,OpenWater,8/6/14,8,2014,2009-2018,32.30412,-80.77348,Beaufort,4.9,1467,7.290974778,5.1,5.22,6.13,6.91,1.69,31,31.1,31.62,32.29,1.19,28.8,28.54,29.04,29.62,1.08,7.61,7.72,7.82,0.21,,4.67,9.9,0.570000023,22.0193119,10.33333302,1.014240426,2,0.301029996,68.37223053,11.7054081,0.580074966,0,0,0,0.0343,0.001082647,0.001318955,0.003222639,0.01214299,5,40,0.48625,33,272,0.929260253,4.5,1.784,,37,13.6,10,3.68
RO14349,OpenWater,8/6/14,8,2014,2009-2018,32.43698,-80.8175,Beaufort,5.5,1981,7.591357047,4.4,4.34,5.95,6.83,2.49,29.7,26.74,29.55,31.31,4.57,29.2,28.67,29.03,29.44,0.77,7.5,7.65,7.82,0.32,,4.11,1.1,0.469999984,15.37260246,0,0,13,1.113943352,54.73295975,17.9759903,0.427962989,0,0,0,0.0299,0.000832336,0.001057474,0.002377572,0.01052923,,,,30,252,0.905794745,4,2.181,,25,9.92,11,4.37
RT14087,TidalCreek,8/12/14,8,2014,2009-2018,32.54913,-80.50591,Colleton,2.4,30,3.401197382,3.26,0.31,2.52,4.43,4.12,21.2,18.29,20.19,22.98,4.69,30.7,28.71,29.98,31.47,2.76,7.01,7.12,7.21,0.2,,7.56,0.4,3.024999976,69.41622162,27.33333397,1.436692608,22,1.342422681,170.4145203,50.52689362,1.477185011,1.035663962,0,0.0224656,0.0889,0.002115597,0.00510618,0.008206584,0.03337203,10,20,0.74,22,151,0.822666667,2.5,3.021,0.435547948,1,0.66,33,21.85
RT14080,TidalCreek,8/12/14,8,2014,2009-2018,32.52324,-80.34019,Charleston,1.2,67,4.204692619,3.6,3.97,4.71,5.47,1.5,27.7,22.44,26.15,30.86,8.42,31.3,29.6,30.44,31.62,2.02,7.2,7.36,7.63,0.43,,8.55,0.2,0.314999998,5.950687885,10,1,17,1.230448921,52.14084244,3.801935911,0,0,0,0,0.0228,0.00027046,0.00062602,0,0.007752201,15,46,0.821361059,24,392,0.658046127,3.5,3.598,0.346490077,152,38.78,321,81.89
RO14356,OpenWater,8/13/14,8,2014,2009-2018,32.60152,-80.24154,Charleston,3,143,4.96284463,5.42,3.27,5.2,6.45,3.18,31.1,24.35,29.34,33.06,8.71,30.3,28.93,29.95,31.66,2.73,7.39,7.66,7.93,0.54,,4.61,0.4,4.529999971,86.88574219,0,0,2,0.301029996,138.7898407,31.00156021,0.810302019,0.405149996,0,0.008788504,0.0896,0.001492429,0.002097616,0.004501678,0.03166751,13,35,0.754285714,17,161,0.822074293,2.5,2.958,0.424580365,0,0,9,5.59
RT14076,TidalCreek,8/13/14,8,2014,2009-2018,32.58049,-80.18708,Charleston,1.8,58,4.060443011,4.71,3.11,4.79,5.92,2.81,30.9,29.75,31.6,34.19,4.44,31.3,28.76,30.01,31.69,2.93,7.34,7.63,7.89,0.55,,5.32,0.3,1.645000041,8.248316765,10,1,7.800000191,0.892094613,57.10707855,8.742557526,0,0.150071993,0,0.003255358,0.0373,0.00041966,0.000506131,0,0.01303262,13,23,0.873345936,21,472,0.697374777,3.5,3.011,,214,45.34,7,1.48
RT15102,TidalCreek,7/7/15,7,2015,2009-2018,32.12793,-80.99722,Jasper,3.7,123,4.812184355,3.24,4.8,5.45,6.31,1.51,20.1,15.51,17.92,21.41,5.9,28.6,27.07,27.97,28.9,1.83,6.88,7,7.09,0.21,,9.87,0.3,3.329999924,11.65276814,88,1.944482672,17,1.230448921,34.43091583,48.31667709,1.830547929,0.797421992,0,0.01729766,0.0217,0.002117229,0.002659,0.01016971,0.00984798,4,20,0.32,9,109,0.501989593,3,3.84,0.253680557,1,0.92,68,62.39
RT15093,TidalCreek,7/7/15,7,2015,2009-2018,32.33196,-80.87051,Beaufort,1.5,128,4.852030264,3.88,2.89,3.92,5.24,2.35,31.9,28.09,29.06,29.61,1.52,29.9,27.81,29.24,31.21,3.4,7.16,7.29,7.42,0.26,,7.82,0.3,0.515999973,22.77863693,20,1.301029996,22,1.342422681,43.18256378,16.07365036,0.340959996,0.075769,0,0.001643579,0.0235,0.000796852,0.000765032,0.001894222,0.008497965,10,72,0.709104938,27,214,0.82739229,3,1.227,0.569192798,12,5.61,3,1.4
RO15369,OpenWater,7/7/15,7,2015,2009-2018,32.35429,-80.77979,Beaufort,3.7,2989,8.002694162,5.7,4.96,5.9,6.81,1.85,32.9,29.47,30.73,31.83,2.36,29.2,28.37,28.82,29.36,0.99,7.49,7.68,7.81,0.32,,7.3,0.6,0.114,3.870485783,0,0,0,0,20.14245224,0.137553498,0.099483997,0,0,0,0.0148,5.47E-06,2.63E-05,0.000552689,0.004962811,2,4,0.5,22,132,0.859073718,4,1.042,0.56120006,40,30.3,27,20.45
RO15377,OpenWater,7/7/15,7,2015,2009-2018,32.07448,-80.90188,Jasper,4,481,6.17586727,5.8,,,,0,28.8,24.27,24.83,30.31,6.04,28.8,28.13,28.92,30.52,2.39,7.27,7.44,7.8,0.53,,14.2,0.9,0.335000008,7.721135139,10,1,4.5,0.653212514,23.29310226,3.25360918,0.230421007,0.018959001,0,0.000411258,0.0125,0.00011047,0.000295209,0.001280117,0.004329839,7,45,0.31308642,38,369,0.698552037,3.5,3.466,0.482378309,35,9.49,222,60.16
RO15370,OpenWater,7/8/15,7,2015,2009-2018,32.29512,-80.68743,Beaufort,4,5172,8.55101474,5.95,5.3,6.15,7.1,1.8,32.7,31.55,32.66,33.88,2.33,29.3,28.33,29.25,30.46,2.13,7.71,7.85,7.93,0.22,,3.73,1,0.991999984,2.567110062,0,0,0,0,25.76776314,0.063959502,0.052914001,0,0,0,0.0225,2.30E-06,0.000010904,0.000293967,0.007512645,9,14,0.755102041,50,693,0.803661356,4,2.587,,58,8.37,67,9.67
RT15099,TidalCreek,7/8/15,7,2015,2009-2018,32.30506,-80.58906,Beaufort,2.1,45,3.80666249,5.3,2.76,4.8,6.92,4.16,35.4,33.89,34.22,36.33,2.44,31.4,27.07,30.33,31.92,4.85,7.35,7.57,7.85,0.5,,9.4,0.4,1.100000024,12.17321968,3.333333254,0.522878735,4.5,0.653212514,29.89542198,5.508510113,0.375882,0.050117001,0,0.001087137,0.0166,0.000208855,0.000350741,0.002088233,0.005830658,10,18,0.802469136,20,552,0.618054618,3.5,3.49,0.332070102,250,45.29,481,87.14
RO15366,OpenWater,7/8/15,7,2015,2009-2018,32.27655,-80.74643,Beaufort,1.8,4132,8.32651683,5.55,4.21,5.82,9.08,4.87,31.5,29.35,31.15,31.75,2.4,29.8,28.06,29.53,30.52,2.46,7.39,7.77,7.96,0.57,,6.86,0.6,0.549000025,5.229335785,10,1,0,0,14.6829958,2.028558969,0.254224986,0.014415,0,0.00031269,0.0075,0.000187514,0.000145169,0.001412361,0.002690961,5,10,0.48,53,537,0.918112587,5,1.922,,133,24.77,74,13.78
RT15106,TidalCreek,7/13/15,7,2015,2009-2018,32.39139,-80.62421,Beaufort,1.2,80,4.382026635,5.57,3.22,4.64,5.95,2.73,34.3,33.01,33.69,33.9,0.89,32,30.38,31.21,33.55,3.17,7.25,7.42,7.65,0.4,,9.64,0.5,0.806999981,27.14828491,36.66666794,1.564271446,11,1.041392685,48.73022079,18.6105442,0.830812991,0.146236002,0,0.003172148,0.0272,0.000747795,0.000929888,0.004615628,0.009965234,9,32,0.6796875,13,113,0.615709922,3,1.376,0.435997688,7,6.19,0,0
