FISHNET_SIZE,StationCode,RT_RO_Other,Date,StationDepth_m,CHANNEL_WIDTH_log,Logger_DO_mean,Logger_Salin_mean,Logger_Temp_mean,Logger_pH_mean,TOC_sediment,SiltClay,Entero_DHEC,Entero_LOG,FecalColiform_DHEC,Fecal_LOG,Met_Total,PAH_Total,PCB_Total,DDT_Total,PBDE_Total,ERMQ_DDT_tot,ERMQ_met,ERMQ_PAH_tot,ERMQ_PCB_tot,ERMQ_ALL,trawl_SP_RICH,trawl_ABUNDANCE,trawl_ABUNDANCE_area,trawl_SIMPSON_INDEX,benth_SP_RICH,benth_ABUNDANCE,benth_ABUNDANCE_area,benth_SIMPSON_INDEX,BIBI,AMBI,MAMBI,benth_SENSC_ABUND,benth_SENSC_relABUND,benth_TCSENS_ABUND,benth_TCSENS_relABUND,PRCP_1,PRCP_2,PRCP_3,PRCP_4,PRCP_5,PRCP_6,PRCP_7,DAYS_SINCE_RAIN,TAVG_1,TAVG_2,TAVG_3,TAVG_4,TAVG_5,TAVG_6,TAVG_7,DAYMET_10dPRCP_cm,DAYMET_14dPRCP_cm,DAYMET_30dPRCP_cm,DAYMET_45dPRCP_cm,DAYMET_60dPRCP_cm,DAYMET_90dPRCP_cm,DAYMET_10dTAVG_degC,DAYMET_14dTAVG_degC,DAYMET_30dTAVG_degC,DAYMET_45dTAVG_degC,DAYMET_60dTAVG_degC,DAYMET_90dTAVG_degC,DJF_TAVG_diff,DJF_PRCP_diff,MAM_TAVG_diff,MAM_PRCP_diff,JJA_TAVG_diff,JJA_PRCP_diff,ANN_TAVG_diff,ANN_PRCP_diff,preSON_TAVG_diff,preSON_PRCP_diff,preANN_TAVG_diff,preANN_PRCP_diff,PDSI,PHDI,ZNDX,PMDI,SP01,SP02,SP03,SP06,SP09,SP12,SP24,AMO,AO,NAO,ONI,IMPERV_PRCT,WATER_prct,DEVOPEN_prct,DEVLOW_prct,DEVMED_prct,DEVHIGH_prct,BARREN_prct,DECFOREST_prct,EVEFOREST_prct,MIXFOREST_prct,SCRUBSHR_prct,HERBACEOUS_prct,PASTURE_prct,CROPS_prct,WOODYWET_prct,EMERGWET_prct,DEVALLCAT_prct,DEVHIGHCAT_prct,DEVLOWCAT_prct,AGRCAT_prct,FORCAT_prct,MARCAT_prct,WATCAT_prct,GROUP_A_prct,GROUP_B_prct,GROUP_C_prct,GROUP_D_prct,GROUP_AD_prct,GROUP_BD_prct,GROUP_CD_prct,POORLY_DRAINED_prct,WELL_DRAINED_prct,POPULATION_2010,census2010_personsPERha
1600,RO056102,OpenWater,6/29/2005,8,7.6,4.88,28.14,27.41,7.89,0.08,4.68,,,2,0.477121255,22.61,5.32,0,0,0,0,0.01,0.000271924,0,0.005089717,13,113,0.040942029,0.67,57,895,10170.45455,0.9,5,,,61,6.82,20,2.23,1.86,1.91,1.95,2.26,2.43,2.43,2.43,1,77.5,77.5,78,79,77.5,77.5,78,4.5,7.6,24.8,39.4,44.5,57.7,25.63,26.11,26.2,25.15,24.07,21.96,-0.04,-10.89,-2,10.52,-0.07,-5.86,-0.43,-4.8,0.45,-4.87,-0.25,-27.26,1.32,1.32,2.03,1.32,0.92,1.18,0.7,0.58,0.02,0.16,-0.25,0.32,-0.38,-0.05,0.1,3.72,25.08,11.51266766,4.508196721,1.751117735,0.558867362,1.956035768,0.372578241,36.68032787,1.732488823,2.328614009,5.774962742,0.652011923,0.09314456,31.91132638,21.24,18.33084948,2.309985097,16.02086438,2.70119225,79.45230999,21.24,25.08,22.02,3.41,5.52,3.09,14.69,8.13,43.11,74.54,25.43,106449.1,0.66
1600,RO99306,OpenWater,8/23/1999,2,5.29,5.34,36.41,29.14,8.02,0.05,2.55,,,14,1.176091259,14.12,0,0.8,0,,0,0.01,0,0.004494444,0.005078964,5,16,0.005797101,0.56,71,408,4636.363636,0.95,4,,,12,2.94,0,0,0,0,0.26,0.26,0.26,0.26,0.26,2,79,79.5,79,79,79.5,80,80,1.5,1.5,2.1,18,22.9,31.8,27.73,27.96,28.5,28.05,27.5,26.06,1.43,5.26,-1.5,10.78,-0.78,-6.31,-0.68,42.15,0.76,-19.05,0.2,17.55,-2.3,-2.3,-2.61,-2.3,-0.78,-1.27,-1.66,-0.86,-0.11,-0.58,1.1,0.3,-0.67,0.39,-1.11,1.98,8.13,7.63511264,2.796581955,0.799023416,0.155365664,0.277438686,1.131949839,26.16801687,0.144268117,3.628898014,2.807679503,0.821218511,5.704139385,47.85262457,1.76,11.38608368,0.95438908,10.4316946,6.802796582,82.55465542,1.76,8.13,16.11,0.81,0.39,0.14,18.56,30.67,33.29,83.05,16.92,119607.4,0.74
1600,RO11311,OpenWater,8/9/2011,1.2,5.63,6.46,10.68,31.35,7.35,0.32,2.94,,,140,2.149219113,30.84,0,0.17,0,0,0,0.01,0.000263334,0.000950206,0.005062678,8,92,0.033333333,0.22,11,395,4488.636364,0.74,5,,,30,7.59,159,40.25,0,0,0,0.07,0.23,0.23,0.23,3,86.5,88,87,86,85.5,86,85,1.9,3.8,14.2,20.6,24.3,25.5,29.53,29.32,28.84,28.5,28.39,27.18,-2.84,-9.82,0.48,-12.04,0.44,-20.87,-0.11,-65.5,-0.48,1.1,-0.96,-30.05,-4.67,-4.67,-2.5,-4.67,-0.58,-0.81,-1.53,-1.96,-1.93,-2.26,-0.62,0.14,-1.06,-1.35,-0.65,2.33,53.33,9.113530327,2.892690513,0.99533437,0.34214619,1.430793157,1.119751166,43.04821151,0.031104199,1.772939347,0.777604977,0.715396579,0.093312597,37.41835148,14.52,13.3437014,1.33748056,12.00622084,2.239502333,84.88335925,14.52,53.33,26.36,0.07,0.004270632,1.38,25.87,26.36,19.93,73.54427063,26.43,,
1600,RT042067,TidalCreek,7/14/2004,2.4,3.98,5.61,29.23,31.18,7.34,0.35,9.43,,,50,1.707570176,20.64,18.16,0,0,0,0,0.01,0.000754249,0,0.005035031,21,225,0.163043478,0.76,30,560,6363.636364,0.74,3.5,3.28,0.45,21,3.75,262,46.79,0,0,1.28,1.38,1.74,1.74,1.74,2,86.5,85,84.5,85,85,85,85,2.4,4.1,8,14.7,14.7,22.4,29.5,28.91,28.24,27.98,27.6,25.59,-1.51,-8.03,0.18,-8.83,-0.47,-6.26,-0.25,-27.26,0.75,-5.93,-0.16,-0.55,-1.96,-1.96,-1.66,-1.96,-0.69,-0.05,-0.3,-0.68,-1.18,-1.13,0.83,0.22,-0.2,1.13,0.47,0.68,25.42,5.710491368,0.973882249,0.199203187,0.022133687,0.309871625,1.549358123,36.76405489,2.235502435,2.589641434,2.501106684,5.245683931,0.863213811,40.83665339,29.4,6.905710491,0.221336875,6.684373617,6.418769367,91.72200089,29.4,25.42,26.01,6.67,2.78,4.68,23.86,9.34,26.62,67.28,32.68,29048.6,0.18
1600,RO046069,OpenWater,8/17/2004,10.1,7.69,5.1,30.76,27.82,7.53,0.19,9.62,,,0,0,23.58,4.19,0,0,0.35,0,0.01,0.000214619,0,0.005007191,7,63,0.022826087,0.49,8,65,738.6363636,0.27,2.5,0.37,0.4,55,84.62,2,3.08,0,0,0.97,1.03,1.32,1.71,1.73,2,78,78.5,77.5,78.5,77.5,78,78,9.4,9.4,20.2,22.8,26.4,31.6,25.23,25.86,26.99,27.71,27.7,27.61,-1.81,-4.94,0.89,-5.42,-0.01,-2.71,0.04,-29.9,0.34,-8.4,-0.14,0.02,-1.43,-1.43,0.98,-0.91,0.78,0.14,0.38,-0.7,-0.65,-0.74,0.84,0.31,-0.72,-0.48,0.64,0.68,25.42,5.710491368,0.973882249,0.199203187,0.022133687,0.309871625,1.549358123,36.76405489,2.235502435,2.589641434,2.501106684,5.245683931,0.863213811,40.83665339,29.4,6.905710491,0.221336875,6.684373617,6.418769367,91.72200089,29.4,25.42,26.01,6.67,2.78,4.68,23.86,9.34,26.62,67.28,32.68,29048.6,0.18
1600,RO00021,OpenWater,8/8/2000,1,4.68,5.83,18.95,29.75,7.5,0.68,16.45,,,13,1.146128036,14.14,7.73,0.17,0.05,,0.001262473,0.01,0.00070392,0.000966667,0.005002851,13,72,0.026086957,0.69,21,161,1829.545455,0.83,3,,,2,1.24,53,32.92,0,0,0,0.11,0.5,0.91,0.91,3,82.5,84,82.5,82,81,80.5,80.5,9.6,11.9,30.2,38,41.3,46.6,27.08,26.71,27.13,26.76,26.59,25.8,-0.93,-7.88,-0.18,-3.66,-1.2,-1.86,-1.42,1.35,-0.84,39.63,-0.68,42.15,-1.46,-1.46,-0.62,-1.46,-0.15,-0.09,-0.22,-0.6,-0.54,0.96,0.3,0.1,0.14,-0.29,-0.51,2.06,53.4,9.056603774,2.704402516,0.786163522,0.283018868,1.41509434,1.100628931,41.44654088,0.031446541,3.270440252,1.540880503,1.100628931,0.188679245,36.88679245,14.8,12.83018868,1.06918239,11.76100629,2.704402516,85.37735849,14.8,53.4,26.36,0.07,0.004270632,1.38,25.87,26.36,19.93,73.54427063,26.43,,
1600,RO15369,OpenWater,7/7/2015,3.7,8,5.9,30.73,28.82,7.68,0.11,3.87,0,0,0,0,20.14,0.13,0.09,0,0,0,0.01,2.63E-05,0.000552689,0.004962811,2,4,0.001449275,0.5,22,132,1500,0.85,4,1.04,0.56,40,30.3,27,20.45,0,0.05,0.37,0.37,1.32,1.46,1.46,1,81.5,81,80.5,81.5,81.5,82,81.5,6.8,8.2,13.9,20.2,24.2,41.8,27.4,27.73,28.32,27.27,26.6,24.64,-0.18,5.47,1.48,-0.01,0.52,1.86,1.15,-0.79,0.17,2.16,0.43,6.66,-1.91,-1.91,-2.45,-1.91,-1.03,-0.97,-1.5,-0.52,0.24,0.13,-0.36,0.13,-1.1,-3.18,1.54,4.97,25.3,12.98701299,5.86270872,2.578849722,0.723562152,1.985157699,0.482374768,35.9554731,1.762523191,2.949907236,1.781076067,0.760667904,0.055658627,31.96660482,20.8,22.15213358,3.302411874,18.84972171,2.80148423,75.65862709,20.8,25.3,22.02,3.41,5.52,3.09,14.69,8.13,43.11,74.54,25.43,106449.1,0.66
1600,RO11307,OpenWater,7/19/2011,1.5,7.46,5,34.87,29.77,7.48,0.09,4.14,6.66,0.88422877,0,0,26.77,0,0.4,0,0,0,0.01,0,0.002238206,0.004925231,17,55,0.019927536,0.72,11,104,1181.818182,0.86,4,1.56,0.49,35,33.65,14,13.46,0,0,0,0,3.76,5.45,5.45,4,81.5,80.5,79.5,80,79.5,80,81,8,9.3,15.2,18.5,19,20.8,28.28,28.34,28.58,28.21,28.04,26.13,-1.97,-5.21,1.33,-8.19,1.46,-11,0.7,-33.24,0.49,-17.05,-0.34,-29.45,-4.28,-4.28,-1.96,-4.28,-0.3,-1.31,-1.75,-1.49,-2.02,-1.42,-0.71,0.09,-0.47,-1.51,-0.46,0.71,25.63,5.698689956,0.982532751,0.19650655,0.021834061,0.305676856,1.790393013,37.79475983,2.270742358,2.576419214,1.222707424,4.344978166,0.938864629,41.68122271,28.57,6.899563319,0.218340611,6.681222707,5.589519651,91.68122271,28.57,25.63,26.01,6.67,2.78,4.68,23.86,9.34,26.62,67.28,32.68,29048.6,0.18
1600,RO12329,OpenWater,7/18/2012,7.6,7.34,5.95,32.68,30.29,,0.15,5.29,10,1.041392685,0,0,28.78,1.26,0.09,0,0,0,0.01,0.000103722,0.000543089,0.004903558,8,48,0.017391304,0.65,11,50,568.1818182,0.65,3.5,0.5,0.47,36,72,1,2,0,0,0,0.19,0.23,0.61,0.61,3,82,82.5,82.5,81.5,82,81.5,81.5,0.4,0.4,3.2,16.7,22.3,27.4,28.83,29.05,27.95,26.88,26.57,25.53,2.17,-10.6,2.42,6.97,-0.41,-2.29,0.92,-19.6,-0.46,-7.62,0.7,-33.24,0.71,-3.32,-0.48,-2.23,-0.19,0.05,0.86,0.41,-0.36,-0.69,-1.81,0.37,0.16,-1.32,0.26,4.97,25.43,13.08411215,5.906542056,2.598130841,0.728971963,2.018691589,0.411214953,34.52336449,1.719626168,3.23364486,3.214953271,0.747663551,0.056074766,31.57009346,21.07,22.31775701,3.327102804,18.99065421,2.822429907,75.42056075,21.07,25.43,22.02,3.41,5.52,3.09,14.69,8.13,43.11,74.54,25.43,106449.1,0.66
1600,RT00543,TidalCreek,6/27/2000,0.9,4.68,4.26,31.78,29.59,7.44,0.62,19.29,,,90,1.959041392,25.73,0,0.13,0,,0,0.01,0.000247812,0.000744444,0.004890888,13,74,0.053623188,0.69,29,170,1931.818182,0.88,3.5,2.84,0.5,13,7.65,51,30,0,0,0,0,0,0,0,8,83,83,83.5,84,83.5,83,83,5.7,5.7,7.7,9.3,10.5,16.2,28.03,28.14,26.4,25.67,24.36,21.93,-0.03,-3.02,0.69,-9.2,-0.17,0.79,-0.54,-12.86,-0.14,16.35,0.14,-11.68,-1.94,-1.94,-1.24,-1.94,-0.04,-1.26,-1.32,-0.84,-0.66,-0.54,-0.79,-0.01,0.58,-0.03,-0.64,0.68,25.64,5.665349144,0.966183575,0.197628458,0.021958718,0.241545894,1.537110233,36.47342995,2.217830479,2.810715854,1.756697409,5.577514273,0.856389987,41.523935,28.82,6.851119895,0.219587176,6.631532718,6.675450154,91.8972332,28.82,25.64,26.01,6.67,2.78,4.68,23.86,9.34,26.62,67.28,32.68,29048.6,0.18
1600,RO07342,OpenWater,8/14/2007,6.1,6.39,5.59,31.99,30.74,7.73,0.22,5.56,0,0,0,0,21.03,6.33,0,0,0,0,0.01,0.000141521,0,0.004858064,9,37,0.013405797,0.62,36,1254,14250,0.69,4.5,,,319,25.44,115,9.17,0,0,0,0,0,0,0,10,85,84.5,84,84.5,85.5,86.5,87,0,0.9,8.4,17.1,19.5,32.4,30.28,29.32,28.58,28.28,28.01,26.72,0.93,-4.87,-0.15,-15.37,-0.13,5.55,0.36,5.05,-1.01,-6.01,-0.07,-34.22,-3.16,-3.16,-2.27,-3.16,-0.54,-0.81,-0.6,-2.03,-1.64,-1.11,-1.86,0.05,-0.03,-0.14,-0.83,3.52,85.34,16.10044313,4.283604136,1.477104874,0.295420975,2.511078287,0.295420975,33.38257016,6.203840473,2.658788774,4.283604136,10.93057607,0.886262925,15.50960118,7.89,22.15657312,1.772525849,20.38404727,14.32791728,73.26440177,7.89,85.34,52.17,8.84,0.33,6.58,23.65,7.65,0.75,38.96,61.01,,
1600,RT00504,TidalCreek,6/27/2000,1.2,4.18,3.85,33.21,29.36,7.32,0.42,14.7,,,17,1.255272505,22.52,0,0.18,0,,0,0.01,0,0.001044444,0.004831951,10,49,0.035507246,0.48,52,1003,11397.72727,0.87,5,2.75,0.57,109,10.87,370,36.89,0,0,0,0,0,0,0,8,83,83,83.5,84,83.5,83,83,3.6,3.6,5.4,7.2,8.4,14.7,28.05,28.18,26.48,25.72,24.4,21.96,-0.4,-8.16,0.28,-4.26,-0.36,-12.89,-0.82,-26.69,-0.15,-4.09,-0.06,2.15,-1.94,-1.94,-1.24,-1.94,-0.04,-1.26,-1.32,-0.84,-0.66,-0.54,-0.79,-0.01,0.58,-0.03,-0.64,0.68,25.64,5.665349144,0.966183575,0.197628458,0.021958718,0.241545894,1.537110233,36.47342995,2.217830479,2.810715854,1.756697409,5.577514273,0.856389987,41.523935,28.82,6.851119895,0.219587176,6.631532718,6.675450154,91.8972332,28.82,25.64,26.01,6.67,2.78,4.68,23.86,9.34,26.62,67.28,32.68,29048.6,0.18
1600,RO17405,OpenWater,8/2/2017,4.3,6.48,4.93,32.55,29.16,7.54,0.23,7.38,0,0,0,0,26.77,5.64,0.05,0,0,0,0.01,0.000316177,0.000292433,0.004829139,8,19,0.006884058,0.6,49,211,2397.727273,0.95,4.5,,,26,12.32,2,0.95,0,0,0.01,1.06,1.37,1.46,1.65,2,80.5,80,78.5,79,79.5,80.5,80.5,5.7,6.8,15.2,28.7,33.6,52.3,27.08,27.46,28.04,27.89,27.35,26.31,3.99,9.37,1.69,13.05,0.43,1.27,1.68,13.41,1.37,15.63,1.33,19.06,0.96,0.96,0.68,0.96,0.52,0.6,0.42,0.48,0.56,1.51,1.91,0.3,0.15,-1.1,-0.14,5.34,25.4,13.01280861,6.218674587,2.895860405,0.779654724,1.837757565,0.556896232,36.62520884,1.800631149,1.614999072,2.004826434,0.723965101,0.055689623,31.76164841,20.73,22.90699833,3.675515129,19.2314832,2.617412289,75.08817524,20.73,25.4,22.02,3.41,5.52,3.09,14.69,8.13,43.11,74.54,25.43,106449.1,0.66
1600,RO06319,OpenWater,6/27/2006,2.7,6.83,4.85,28.9,29.09,7.42,0.16,8.48,,,0,0,22.78,0,0,0,0,0,0.01,0.000400071,0,0.00478232,4,6,0.002173913,0.66,7,26,295.4545455,0.74,1.5,1.43,0.38,0,0,0,0,0.06,0.2,1.35,1.35,1.35,1.35,1.35,1,83,82,80.5,81,81,81,81,3.9,8.1,15,16,18.6,26.3,26.65,26.29,25.62,25.09,23.85,22.67,0.47,-0.76,0.34,-8.85,0.16,11.1,0.43,-4.37,0.98,-6.44,0.05,-12.31,-0.97,-0.97,0.93,-0.38,0.74,0.06,-0.03,-0.65,0.14,-0.52,-0.23,0.33,1.07,0.84,0.04,0.7,25.56,5.733186329,0.992282249,0.19845645,0.022050717,0.308710033,1.565600882,36.62624035,2.227122381,2.447629548,2.734288864,5.049614112,0.882028666,41.03638368,29.09,6.945975744,0.220507166,6.725468578,6.240352811,91.68687982,29.09,25.56,26.01,6.67,2.78,4.68,23.86,9.34,26.62,67.28,32.68,29048.6,0.18
1600,RO99317,OpenWater,7/8/1999,5.3,6.94,5.1,32.08,28.79,7.81,0.09,5.53,,,2,0.477121255,30.86,14.3,0,0,,0,0.01,0.000319477,0,0.004779392,9,36,0.013043478,0.71,29,226,2568.181818,0.87,4,,,41,18.14,7,3.1,0,0,0.04,0.04,0.04,0.04,0.04,2,82.5,82.5,81.5,82,82,81.5,81.5,7.3,9.2,9.8,9.8,15.9,18.6,26.43,26.34,25.46,25.12,24.36,22.66,2.24,3.89,-0.5,-1.62,-0.04,-25.74,0.14,-11.68,1.23,11.71,1.11,42.39,-1.62,-1.62,-0.66,-1.23,-0.32,0.1,-0.24,-0.8,-0.5,-0.7,1.19,0.19,-0.002,-0.9,-1.09,2.81,65.65,11.35792121,4.694048617,0.838222967,0.125733445,1.718357083,0.628667225,37.72003353,1.005867561,1.844090528,1.005867561,14.24979044,1.886001676,22.59010897,10.49,17.01592624,0.963956412,16.05196982,17.8541492,79.04442582,10.49,65.65,20.11,24.12,1.53,0,48.29,0,5.92,55.74,44.23,,
1600,RO14352,OpenWater,7/15/2014,10.7,6.12,1.93,5.87,29.2,7.13,0.04,2.32,41,1.62324929,49,1.698970004,33.65,0.32,0.28,0,0,0,0.01,9.59E-05,0.001576744,0.004755158,5,11,0.003985507,0.64,6,27,306.8181818,0.43,2,2.53,0.28,1,3.7,0,0,0.26,1.17,2.7,3.51,3.52,3.52,3.52,1,84,85,83.5,83,82,83,83.5,5.7,7.2,17.4,20.4,22.3,39.1,27.45,27.41,27.53,27.07,26.19,24.67,0.83,-7.04,0.65,7.01,1.05,-3.15,0.55,5.05,0.29,-6.04,0.43,18.03,-1,-1,-0.81,-1,-0.03,-0.82,-0.82,-0.19,-0.08,-0.67,0.69,0.22,-0.48,0.18,0.06,10.52,7.31,13.39242932,12.26641112,5.378533781,2.27599425,0.730713943,1.173933876,28.84523239,0.407283182,1.461427887,1.209870628,1.760900815,0.82654528,30.19885002,9.21,33.31336847,7.654528031,25.65884044,3.318160038,65.0574988,9.21,7.31,8.52,8.91,13.06,1.67,14.2,13.37,40.24,82.54,17.43,474488.6,2.96
1600,RT07043,TidalCreek,7/17/2007,3.7,5.04,5.19,34.73,30.24,7.77,0.1,5.68,0,0,22,1.361727836,23.89,0,0.13,0,0,0,0.01,0,0.000755556,0.004754349,18,32,0.023188406,0.87,34,266,3022.727273,0.91,4.5,2.75,0.56,39,14.66,9,3.38,0,0,0,0.23,0.23,0.23,0.53,3,85,84.5,82.5,83,83,83.5,83.5,9.7,9.7,11.6,16.7,21.7,23.7,28.45,27.86,27.3,26.79,25.7,24.16,1.48,-2.92,0.13,-17.87,0.11,-9.01,0.69,-22.77,-0.66,-3.53,0.43,-4.37,-2.68,-2.68,-1.15,-2.68,-0.34,-0.21,-0.99,-1.82,-0.91,-0.95,-1.54,0.12,-0.39,-0.58,-0.53,3.04,65.69,11.59359191,4.932546374,1.053962901,0.168634064,1.644182125,0.548060708,37.77403035,0.969645868,2.107925801,1.686340641,13.06913997,1.897133221,22.21753794,10.59,17.74873524,1.222596965,16.52613828,16.61045531,78.37268128,10.59,65.69,20.11,24.12,1.53,0,48.29,0,5.92,55.74,44.23,,
1600,RO99311,OpenWater,7/13/1999,3,6.06,4.46,30.53,27.51,7.64,0.03,0.89,,,0,0,12.11,0,0.55,0,,0,0.01,0,0.003091667,0.004734413,6,16,0.005797101,0.42,16,70,795.4545455,0.82,3,,,6,8.57,7,10,1.24,2.16,3.37,3.37,3.37,3.37,3.37,1,76.5,78.5,79.5,81,81.5,81.5,81.5,8.9,14.7,16.6,16.8,17.4,30.5,26.73,26.34,25.06,24.47,23.68,21.92,1.43,5.26,-1.5,10.78,-0.78,-6.31,-0.68,42.15,0.76,-19.05,0.2,17.55,-1.62,-1.62,-0.66,-1.23,-0.32,0.1,-0.24,-0.8,-0.5,-0.7,1.19,0.19,-0.002,-0.9,-1.09,2.06,53.4,9.056603774,2.704402516,0.786163522,0.283018868,1.41509434,1.100628931,41.44654088,0.031446541,3.270440252,1.540880503,1.100628931,0.188679245,36.88679245,14.8,12.83018868,1.06918239,11.76100629,2.704402516,85.37735849,14.8,53.4,26.36,0.07,0.004270632,1.38,25.87,26.36,19.93,73.54427063,26.43,,
1600,RT032048,TidalCreek,7/2/2003,0.9,3.04,4.31,0.34,26.84,6.5,0.64,10.28,,,40,1.612783857,23.27,16.22,1.04,0,0,0,0.01,0.00138239,0.005833333,0.004733465,5,7,0.005072464,0.69,8,328,3727.272727,0.73,3,4.12,0.22,12,3.66,23,7.01,0.94,1.14,1.14,1.15,1.52,1.52,1.52,1,79.5,79,79,79,79,79.5,79.5,4.5,5.9,20.1,29.1,36.4,50.5,25.85,25.64,25.83,24.54,24.28,22.25,-1.34,-3.02,0.78,19.13,-0.16,0.5,-0.14,0.02,0.77,17.15,0.41,25.36,3.29,3.29,2.33,3.29,1.08,1.16,1.56,1.9,1.65,1.95,0.18,0.27,0.07,0.13,0.07,8.58,7.38,12.46251649,10.84322898,4.006237256,1.727240014,0.743672784,1.211466955,30.1427372,0.659709728,2.53088641,1.223461677,2.278997241,0.887609452,31.17428332,9.25,29.03922274,5.73347727,23.30574547,3.910279477,69.22154252,9.25,7.38,8.52,8.91,13.06,1.67,14.2,13.37,40.24,82.54,17.43,474488.6,2.96
1600,RO08347,OpenWater,7/15/2008,4.9,6.41,5.99,35.06,29.13,8.02,0.03,2.99,,,4,0.698970004,24.01,3.84,0,0,0,0,0.01,0.000158019,0,0.004696429,4,4,0.001449275,0.75,18,130,1477.272727,0.63,3.5,0.24,0.52,103,79.23,0,0,0,0,0,0.38,0.89,0.89,0.9,3,79,80,80,80,79.5,80,80,2,2,12.8,14.7,17,25.9,26.98,27.11,27.24,27.34,26.19,24.45,1.89,1.01,-0.05,-2.75,0.22,-14.6,0.15,-9.36,0.95,1.8,0.69,-22.77,-3.1,-3.1,-1.29,-3.1,-0.32,-1.05,-1.08,-1.04,-0.9,-0.96,-1.62,0.2,-0.48,-1.27,-0.35,3.04,65.63,11.5255658,4.903604359,1.047778709,0.167644593,1.634534786,0.586756077,38.09723386,0.963956412,2.724224644,1.257334451,12.23805532,1.927912825,22.59010897,10.51,17.64459346,1.215423303,16.42917016,15.80050293,78.45766974,10.51,65.63,20.11,24.12,1.53,0,48.29,0,5.92,55.74,44.23,,
1600,RO046083,OpenWater,7/27/2004,7,6.94,4.9,33.99,30.63,7.85,0.03,1.28,,,4,0.698970004,16.75,12.89,0.22,0,0.21,0,0.01,0.000592167,0.001227778,0.004691171,19,96,0.034782609,0.74,6,36,409.0909091,0.71,2.5,,,31,86.11,0,0,0,0,0,0,0.03,0.03,0.03,4,83.5,83,82,82,82,82,82,3.8,3.8,8,9.4,11.3,18.4,27.58,27.88,28.13,27.95,27.8,26.41,-1.81,-4.94,0.89,-5.42,-0.01,-2.71,0.04,-29.9,0.34,-8.4,-0.14,0.02,-1.96,-1.96,-1.66,-1.96,-0.69,-0.05,-0.3,-0.68,-1.18,-1.13,0.83,0.22,-0.2,1.13,0.47,2.81,65.78,11.47818721,4.743752647,0.847098687,0.127064803,1.694197374,0.550614147,37.56882677,1.016518424,2.287166455,1.821262177,13.51122406,1.905972046,22.10927573,10.61,17.19610335,0.97416349,16.22193986,17.11139348,78.86488776,10.61,65.78,20.11,24.12,1.53,0,48.29,0,5.92,55.74,44.23,,
1600,RO06303,OpenWater,6/27/2006,9.4,7.96,4.74,31.04,29.3,7.59,0.11,5.22,,,0,0,23.77,0,0,0,0,0,0.01,5.59E-05,0,0.004679761,6,118,0.042753623,0.25,11,81,920.4545455,0.59,3.5,0.44,0.47,50,61.73,3,3.7,0.06,0.2,1.35,1.35,1.35,1.35,1.35,1,83,82,80.5,81,81,81,81,3.7,7.7,14.7,15.7,18,25.7,26.73,26.34,25.64,25.15,23.9,22.74,0.47,-0.76,0.34,-8.85,0.16,11.1,0.43,-4.37,0.98,-6.44,0.05,-12.31,-0.97,-0.97,0.93,-0.38,0.74,0.06,-0.03,-0.65,0.14,-0.52,-0.23,0.33,1.07,0.84,0.04,0.7,25.56,5.733186329,0.992282249,0.19845645,0.022050717,0.308710033,1.565600882,36.62624035,2.227122381,2.447629548,2.734288864,5.049614112,0.882028666,41.03638368,29.09,6.945975744,0.220507166,6.725468578,6.240352811,91.68687982,29.09,25.56,26.01,6.67,2.78,4.68,23.86,9.34,26.62,67.28,32.68,29048.6,0.18
1600,RO11313,OpenWater,8/16/2011,8.2,5.89,4.82,32.74,30.58,7.55,0.07,5.2,10.33,1.05422991,2,0.477121255,26.08,0,0.04,0,0,0,0.01,6.54E-05,0.000257933,0.004657522,11,52,0.01884058,0.6,36,202,2295.454545,0.86,4,,,80,39.6,24,11.88,0,1.12,1.24,1.57,1.57,1.57,1.95,1,81.5,83,83,82.5,83,84.5,84.5,9.1,12.8,19.4,27.2,46.7,52.5,29.55,29.73,29.29,29.06,29,28.39,-1.97,-5.21,1.33,-8.19,1.46,-11,0.7,-33.24,0.49,-17.05,-0.34,-29.45,-4.67,-4.67,-2.5,-4.67,-0.58,-0.81,-1.53,-1.96,-1.93,-2.26,-0.62,0.14,-1.06,-1.35,-0.65,4.97,25.43,13.08411215,5.906542056,2.598130841,0.728971963,2.018691589,0.411214953,34.52336449,1.719626168,3.23364486,3.214953271,0.747663551,0.056074766,31.57009346,21.07,22.31775701,3.327102804,18.99065421,2.822429907,75.42056075,21.07,25.43,22.02,3.41,5.52,3.09,14.69,8.13,43.11,74.54,25.43,106449.1,0.66
